animal_id,group,z_position_scaled,relative_intensity,filename,predictions
494,No-Uncertainty,-0.9332760720265245,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-1.5461800943558959,0.13714276650491508,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-1.5982019575721194,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-1.2722068740950556,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-1.0791869762082282,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.7625927158457546,0.03226286684750145,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-2.0677473176494687,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-1.0374688596090327,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.7748279685779761,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.9714220040915585,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-1.1367136159837434,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.7148121792687618,0.11999451682647314,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-1.6541329073472035,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-1.4651627785874495,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-1.568357417118964,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6046146903924735,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.12751631453312576,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8801469828786036,0.2996889734343764,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.9055161002015903,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.7328253087535088,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.7736637566230848,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.4524849602861304,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.648866221961086,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.37185189961769777,0.10706867103245106,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6837890725299738,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.15863097407566554,0.19116029016099556,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8573498568595374,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8325501607010866,0.2729888297131126,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5563855118715727,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8025315448361907,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.1060381932614034,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.1437486956929916,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5706534831902675,0.09483019567058439,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8509920005671207,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6804357861020598,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.4669819038280523,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.40685270543849983,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5399587975396631,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.4296372409746605,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.44306258994879333,0.7628832970191942,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.4948090105259953,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.280813290558698,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.4060373458532245,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.467417020836009,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.026103486096897,0.7199503309418938,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.2786081627701937,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0263612706606087,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.19577115893894517,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.2739201789330332,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6753119965122965,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.181765405552225,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.9845672879935314,0.5611799921833052,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.028677805946347647,0.5170425514190752,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.551672937261308,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.41904506162977656,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6289478974182203,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.2477000596550802,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8135807031928097,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6845647470093601,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0473613300578704,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8959736065486256,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6535857505656248,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5921836580050205,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.9373394046649217,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5297733450566037,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6873126625015896,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.022087877228408,0.16372106257801242,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.36618759560469755,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.36433578433023456,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.1224561457341284,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.20590906354688632,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.3246058046954217,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5586829758491962,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.1648727438713058,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5944665812468815,0.19459210538877109,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.15091822089901594,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.1328522073699643,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.44734850196885134,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.7200544887427727,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.7608816391219544,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.3932288412325646,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.11506512230600424,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.7156617768336697,0.09419277273647149,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8164151049400519,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5377985754751554,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.9599803846088665,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5933559791474823,0.827914930733971,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.2894329248633136,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.2520671165513721,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.9836916905421226,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6827047621435015,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.281356182943457,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.26057970935793007,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.344932405202727,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.3372730120477393,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.44203469015775293,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6254387496899226,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-6.308281856963861e-4,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.1734469076995587,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.2733201056552967,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.17739179766798785,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0085246441352869,0.03897903830843051,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0775131943172556,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0015936816413709,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.1802867146260936,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5891654899956876,0.43569494594331,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.157581139658902,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5025584938925747,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.33518556759792845,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.3358737542034424,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0774000988404113,0.07767107295351948,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
