ID,sensor,tiempo,actividad,evento,exito
397,0,17302,1,0,0
397,1,18872,1,0,0
399,0,16829,1,0,0
399,1,18031,1,0,0
400,0,18640,1,0,0
400,1,19835,1,0,0
398,0,23672,1,0,0
398,1,24797,1,0,0
398,0,358190,2,0,0
398,0,358263,3,0,0
398,0,358351,4,0,0
398,0,359242,5,1,1
398,0,359260,6,1,1
398,0,359476,7,1,1
398,0,359596,8,1,1
398,0,359708,9,1,1
397,1,365728,2,0,0
397,1,366564,3,0,0
397,1,366615,4,0,0
397,1,367460,5,1,1
399,1,389186,2,0,0
399,1,389598,3,0,0
399,1,389678,4,0,0
399,1,390587,5,1,1
399,0,401212,2,0,0
399,0,401383,3,0,0
399,0,401565,4,0,0
399,0,402470,5,1,1
397,0,409400,2,0,0
397,0,409772,3,0,0
397,0,410039,4,0,0
397,0,411169,5,1,1
399,0,422968,6,1,1
399,0,423074,7,1,1
399,0,423170,8,1,1
397,1,431050,6,1,1
397,1,431313,7,1,1
397,1,431517,8,1,1
397,1,431627,9,1,1
397,1,432542,10,2,2
397,1,432556,11,2,2
397,1,432670,12,2,2
397,1,432788,13,2,2
397,1,455562,14,2,2
397,1,455723,15,2,2
397,1,455817,16,2,2
397,1,456001,17,2,2
397,1,456912,18,3,3
397,1,456993,19,3,3
397,1,457111,20,3,3
397,1,457229,21,3,3
397,1,457342,22,3,3
397,1,457464,23,3,3
397,1,457582,24,3,3
397,1,457817,25,3,3
398,0,468959,10,1,1
398,0,469032,11,1,1
398,0,469113,12,1,1
398,0,469198,13,1,1
398,0,470096,14,2,2
398,0,470273,15,2,2
398,0,470388,16,2,2
398,0,470497,17,2,2
398,0,470616,18,2,2
398,0,470852,19,2,2
398,0,470968,20,2,2
398,0,471084,21,2,2
398,0,471199,22,2,2
398,0,471327,23,2,2
398,0,471443,24,2,2
398,0,471563,25,2,2
398,0,471687,26,2,2
398,0,471806,27,2,2
399,1,486128,6,1,1
399,1,486296,7,1,1
399,1,486387,8,1,1
399,1,486482,9,1,1
399,1,487384,10,2,2
399,1,487458,11,2,2
399,1,487572,12,2,2
399,1,487691,13,2,2
399,1,487926,14,2,2
399,1,488278,15,2,2
399,1,488361,16,2,2
399,1,489231,17,2,2
399,1,489356,18,2,2
399,1,489475,19,2,2
399,1,489592,20,2,2
399,1,489721,21,2,2
399,1,489837,22,2,2
399,1,489955,23,2,2
399,1,490084,24,2,2
399,1,490275,25,2,2
399,1,490481,26,2,2
399,1,490725,27,2,2
397,0,497790,6,1,1
397,0,497881,7,1,1
397,0,498065,8,1,1
397,0,498159,9,1,1
397,0,499075,10,2,2
400,0,493982,2,0,0
400,0,494075,3,0,0
400,0,494161,4,0,0
400,0,495060,5,1,1
400,0,495129,6,1,1
399,0,505175,9,1,1
399,0,506059,10,2,2
399,0,506127,11,2,2
399,0,506241,12,2,2
399,0,506355,13,2,2
399,0,506459,14,2,2
399,0,506669,15,2,2
399,0,506786,16,2,2
399,0,506912,17,2,2
399,0,507030,18,2,2
399,0,507145,19,2,2
399,0,507236,20,2,2
399,0,507392,21,2,2
399,0,507503,22,2,2
399,0,507597,23,2,2
399,0,507697,24,2,2
399,0,507758,25,2,2
399,0,507880,26,2,2
399,0,508024,27,2,2
399,0,508143,28,2,2
399,0,508376,29,2,2
400,0,508858,7,1,1
400,0,508948,8,1,1
400,0,509038,9,1,1
400,0,509132,10,1,1
400,0,509225,11,1,1
400,0,509335,12,1,1
400,0,509444,13,1,1
400,0,509553,14,1,1
400,0,509663,15,1,1
400,0,509784,16,1,1
400,0,509896,17,1,1
398,0,530488,28,2,2
398,0,530581,29,2,2
398,0,530658,30,2,2
398,0,530739,31,2,2
398,0,531630,32,3,3
400,1,538546,2,0,0
400,1,538628,3,0,0
400,1,538710,4,0,0
400,1,539606,5,1,1
397,1,547749,26,3,3
397,1,547828,27,3,3
397,1,548017,28,3,3
397,1,548232,29,3,3
397,1,549175,30,4,4
397,1,549252,31,4,4
398,1,547753,2,0,0
398,1,547908,3,0,0
398,1,547997,4,0,0
398,1,548988,5,1,1
398,1,549040,6,1,1
398,1,549152,7,1,1
399,0,556018,30,2,2
399,0,556193,31,2,2
399,0,556277,32,2,2
399,0,556377,33,2,2
399,0,557282,34,3,3
400,0,582472,18,1,1
400,0,582561,19,1,1
400,0,582659,20,1,1
400,0,582761,21,1,1
400,0,583668,22,2,2
400,0,592816,23,2,2
400,0,592909,24,2,2
400,0,593003,25,2,2
400,0,593096,26,2,2
400,0,593195,27,2,2
400,0,593292,28,2,2
400,0,593518,29,2,2
398,0,608493,33,3,3
398,0,608721,34,3,3
400,0,607679,30,2,2
400,0,607866,31,2,2
400,0,607956,32,2,2
400,0,608073,33,2,2
400,0,608985,34,3,3
400,0,609178,35,3,3
400,0,609256,36,3,3
400,0,609556,37,3,3
400,0,609603,38,3,3
400,0,609674,39,3,3
400,0,609806,40,3,3
400,0,609865,41,3,3
400,0,609939,42,3,3
400,0,610064,43,3,3
400,0,610126,44,3,3
400,0,610204,45,3,3
400,0,610333,46,3,3
400,0,610466,47,3,3
400,0,610598,48,3,3
400,0,610727,49,3,3
400,0,610876,50,3,3
400,0,611004,51,3,3
400,0,611262,52,3,3
400,0,611555,53,3,3
397,0,617635,11,2,2
400,0,611874,54,3,3
400,0,612577,55,3,3
400,0,612710,56,3,3
400,0,612827,57,3,3
400,0,612952,58,3,3
397,1,629424,32,4,4
397,1,629502,33,4,4
397,1,629644,34,4,4
397,1,647818,35,4,4
397,1,648788,36,5,5
397,1,648900,37,5,5
397,1,649010,38,5,5
397,1,649123,39,5,5
397,1,649238,40,5,5
397,1,649352,41,5,5
397,1,649469,42,5,5
397,1,649583,43,5,5
397,1,649697,44,5,5
397,1,649815,45,5,5
397,1,649932,46,5,5
397,1,650050,47,5,5
397,1,650168,48,5,5
397,1,650290,49,5,5
397,1,650411,50,5,5
397,1,650532,51,5,5
397,1,650657,52,5,5
397,1,650772,53,5,5
397,1,650893,54,5,5
397,1,651011,55,5,5
397,1,651132,56,5,5
397,1,651257,57,5,5
397,1,651372,58,5,5
397,1,651497,59,5,5
397,1,651615,60,5,5
397,1,651740,61,5,5
397,1,651863,62,5,5
397,1,652000,63,5,5
397,1,652113,64,5,5
397,1,652234,65,5,5
397,1,652356,66,5,5
397,1,652478,67,5,5
397,1,652600,68,5,5
397,1,652718,69,5,5
397,1,652838,70,5,5
397,1,652956,71,5,5
400,1,648610,6,1,1
400,1,648696,7,1,1
400,1,648782,8,1,1
400,1,648876,9,1,1
400,1,649776,10,2,2
399,0,651303,35,3,3
399,0,651474,36,3,3
399,0,651726,37,3,3
399,0,651924,38,3,3
399,0,652852,39,4,4
399,0,653469,40,4,4
399,0,653569,41,4,4
399,0,653793,42,4,4
398,0,696415,35,3,3
398,0,696639,36,3,3
398,0,697626,37,4,4
398,0,697670,38,4,4
398,0,698010,39,4,4
399,0,722996,43,4,4
399,0,723148,44,4,4
399,0,723400,45,4,4
399,0,723614,46,4,4
399,0,724721,47,5,5
397,1,737765,72,5,5
397,1,737851,73,5,5
397,1,737938,74,5,5
397,1,738024,75,5,5
397,1,738916,76,6,6
397,1,738934,77,6,6
397,1,739049,78,6,6
397,1,739163,79,6,6
397,1,739276,80,6,6
397,1,739398,81,6,6
397,1,739512,82,6,6
397,1,739634,83,6,6
397,1,776007,84,6,6
397,1,776165,85,6,6
397,1,776258,86,6,6
397,1,776341,87,6,6
397,1,777237,88,7,7
397,1,777275,89,7,7
397,1,777385,90,7,7
397,1,777495,91,7,7
397,1,777613,92,7,7
397,1,777726,93,7,7
397,1,777840,94,7,7
399,0,785037,48,5,5
399,0,785273,49,5,5
399,0,785461,50,5,5
399,0,785739,51,5,5
399,0,786656,52,6,6
399,1,792693,28,2,2
399,1,792788,29,2,2
399,1,792877,30,2,2
399,1,792964,31,2,2
397,0,812266,12,2,2
397,0,812364,13,2,2
397,0,812549,14,2,2
400,0,816904,59,3,3
400,0,817051,60,3,3
400,0,817149,61,3,3
400,0,817231,62,3,3
400,0,818139,63,4,4
397,0,825342,15,3,3
399,0,821515,53,6,6
398,0,824359,40,4,4
398,0,824727,41,4,4
399,0,824111,54,6,6
398,0,826262,42,4,4
398,0,826404,43,4,4
398,0,827898,44,5,5
399,0,839163,55,6,6
397,1,850456,95,7,7
397,1,850610,96,7,7
397,1,850782,97,7,7
397,1,850985,98,7,7
397,1,852085,99,8,8
397,1,852191,100,8,8
397,1,852308,101,8,8
397,1,852430,102,8,8
397,1,852541,103,8,8
397,1,852655,104,8,8
397,1,853899,105,8,8
397,1,854084,106,8,8
397,1,854209,107,8,8
397,1,854327,108,8,8
397,1,854892,109,8,8
397,1,854928,110,8,8
397,1,855073,111,8,8
397,1,855615,112,8,8
397,1,855716,113,8,8
399,1,854941,32,3,3
398,1,864822,8,1,1
398,1,864911,9,1,1
398,1,864989,10,1,1
398,1,865082,11,1,1
398,1,865976,12,2,2
398,1,865997,13,2,2
398,1,866110,14,2,2
398,1,866222,15,2,2
398,1,866341,16,2,2
398,1,866465,17,2,2
398,1,866585,18,2,2
398,1,866709,19,2,2
398,1,866833,20,2,2
398,1,866964,21,2,2
398,1,867088,22,2,2
398,1,867216,23,2,2
400,1,870839,11,2,2
398,1,873262,24,2,2
400,1,871304,12,2,2
400,1,871476,13,2,2
400,1,871581,14,2,2
400,1,872501,15,3,3
397,1,900067,114,8,8
397,1,900154,115,8,8
397,1,900240,116,8,8
397,1,900330,117,8,8
397,1,901234,118,9,9
397,1,901307,119,9,9
397,1,901426,120,9,9
397,1,901539,121,9,9
397,1,901660,122,9,9
397,1,901779,123,9,9
397,1,901896,124,9,9
397,1,902006,125,9,9
397,1,919254,126,9,9
397,1,919328,127,9,9
397,1,919422,128,9,9
397,1,919501,129,9,9
397,1,919596,130,9,9
397,1,919690,131,9,9
397,1,919795,132,9,9
397,1,919906,133,9,9
397,1,920015,134,9,9
397,1,920126,135,9,9
397,1,920236,136,9,9
397,1,920353,137,9,9
397,1,920463,138,9,9
397,1,920581,139,9,9
397,1,920707,140,9,9
397,1,920848,141,9,9
397,1,921772,142,10,10
397,1,921892,143,10,10
397,1,922009,144,10,10
397,1,922135,145,10,10
397,1,922257,146,10,10
397,1,922386,147,10,10
397,1,924172,148,10,10
397,1,924270,149,10,10
397,0,947373,16,3,3
397,0,947600,17,3,3
397,0,947801,18,3,3
397,0,947906,19,3,3
397,0,948827,20,4,4
400,0,945498,64,4,4
400,0,945833,65,4,4
400,0,946025,66,4,4
400,0,946463,67,4,4
398,0,961932,45,5,5
398,0,962089,46,5,5
398,0,962191,47,5,5
398,0,962396,48,5,5
398,0,963704,49,6,6
397,1,984169,150,10,10
397,1,984256,151,10,10
397,1,984342,152,10,10
397,1,984440,153,10,10
397,1,985340,154,11,11
397,1,985390,155,11,11
397,1,985503,156,11,11
397,1,985614,157,11,11
397,1,985732,158,11,11
397,1,985845,159,11,11
398,0,985122,50,6,6
398,0,985490,51,6,6
399,0,987808,56,6,6
399,0,988782,57,7,7
397,1,1008887,160,11,11
397,1,1008986,161,11,11
397,1,1009076,162,11,11
397,1,1009159,163,11,11
397,1,1010063,164,12,12
397,1,1010077,165,12,12
397,1,1010195,166,12,12
400,1,1014887,16,3,3
400,1,1014988,17,3,3
400,1,1015238,18,3,3
400,1,1015430,19,3,3
400,1,1016434,20,4,4
398,0,1019223,52,6,6
398,0,1019529,53,6,6
398,0,1020921,54,7,7
400,0,1067060,68,5,5
398,1,1074851,25,2,2
398,1,1074935,26,2,2
398,1,1075013,27,2,2
398,1,1075194,28,2,2
398,1,1076098,29,3,3
398,1,1076161,30,3,3
398,1,1076281,31,3,3
398,1,1076397,32,3,3
398,1,1076516,33,3,3
398,1,1076633,34,3,3
398,1,1076749,35,3,3
398,1,1076868,36,3,3
398,1,1077008,37,3,3
399,1,1089230,33,3,3
399,1,1089474,34,3,3
399,1,1089737,35,3,3
399,1,1090038,36,3,3
